lap,session_time_s,lap_time_s,lap_distance_m,latitude_deg,longitude_deg,x_east_m,y_north_m
3,514.9625000000001,0.0,0.0,60.00004196166992,-0.0019016627997066543,0.0,0.0
3,515.0625,0.09999999999990905,5.278992576572764,60.00004196166992,-0.0017959223999242059,5.878898661468684,0.0
3,515.1625,0.1999999999999318,11.17827389363621,60.00004196166992,-0.0016898118115869234,11.778378869857777,0.0
3,515.2625,0.2999999999999545,17.097427355897217,60.00004196166992,-0.0015833562241146094,17.697040157165794,0.0
3,515.3625,0.3999999999998636,23.031348769307083,60.00004196166992,-0.0014766368835830424,23.630365447165207,0.0
3,515.4625000000001,0.5,28.969832112553433,60.00004196166992,-0.0013697974523103288,29.57036747849372,0.0
3,515.5625,0.599999999999909,34.91807594307452,60.00004196166992,-0.0012628414955723022,35.51684803083657,0.0
3,515.6625,0.6999999999999318,40.85879528304374,60.00003876187668,-0.0011559676665514969,41.45876449506914,-0.35580126672693557
3,515.7625,0.7999999999999545,46.80471023978955,60.000038146972656,-0.0010490414813059364,47.40359055586856,-0.4241755680612872
3,515.8625,0.8999999999998636,52.749638375301494,60.000038146972656,-0.000942101826471565,53.34916510643587,-0.4241755680612872
3,515.9625000000001,1.0,58.698773535766,60.000038146972656,-0.0008351319715626422,59.29641870482651,-0.4241755680612872
3,516.0625,1.099999999999909,64.65811302446818,60.000038146972656,-0.0007279258020252268,65.2568107993463,-0.4241755680612872
3,516.1625,1.1999999999999318,70.637863783337,60.000038146972656,-0.000620354409456554,71.23750837141121,-0.4241755680612872
3,516.2625,1.2999999999999545,76.63748578425852,60.000038146972656,-0.0005124380787312179,77.23738363325785,-0.4241755680612872
3,516.3625,1.3999999999998636,82.65653657261666,60.000038146972656,-0.000404167396368653,83.25695995061587,-0.4241755680612872
3,516.4625000000001,1.5,88.6950109838885,60.000038146972656,-0.0002955390065391607,89.29642389913563,-0.4241755680612872
3,516.5625,1.599999999999909,94.75523591782179,60.000038146972656,-0.00018655746799147295,95.35552202390853,-0.4241755680612872
3,516.6625,1.6999999999999318,100.83301047360204,60.000034949190216,-7.723687577057108e-05,101.43347557879508,-0.7797532439923724
3,516.7625,1.7999999999999545,106.92975968587334,60.00003433227539,3.242675503865656e-05,107.530497606908,-0.8483511375372226
3,516.8625,1.8999999999998636,113.04593768357145,60.00003433227539,0.00014243695898823492,113.64678728104016,-0.8483511375372226
3,516.9625000000001,2.0,119.17921175974567,60.00003433227539,0.00025277933821392677,119.78154506211472,-0.8483511375372226
3,517.0625,2.099999999999909,125.33379261382571,60.00003433227539,0.00036346279150288027,125.93526570023656,-0.8483511375372226
3,517.1625,2.199999999999932,131.50591939309325,60.00003433227539,0.0004744697492984122,132.10697237239964,-0.8483511375372226
3,517.2625,2.2999999999999545,137.6946981493497,60.00003113569944,0.0005858010370632178,138.29671765423203,-1.2037946567273605
3,517.3625,2.3999999999998636,143.90245068619072,60.000030517578125,0.0006974672119628631,144.505076783585,-1.2725267055985097
3,517.4625000000001,2.5,150.12962561372024,60.000030517578125,0.0008094589726122523,150.7315363677955,-1.2725267055985097
3,517.5625,2.599999999999909,156.37390904765866,60.000030517578125,0.0009217502146958326,156.97464636481672,-1.2725267055985097
3,517.6625,2.699999999999932,162.63250123469882,60.000030517578125,0.0010343442054063046,163.23458842232696,-1.2725267055985097
3,517.7625,2.7999999999999545,168.91196441449188,60.000027322007575,0.0011472578820161592,169.51231239761242,-1.6278584293907226
3,517.8625,2.8999999999998636,175.20664027478816,60.00002670288086,0.0012604897421901729,175.80772033866262,-1.696702273659797
3,517.9625000000001,3.0,181.51984738145595,60.00002670288086,0.001374022438088456,182.11985240228745,-1.696702273659797
3,518.0625,3.099999999999909,187.84782748367957,60.00002670288086,0.0014878427338077718,188.44797429190444,-1.696702273659797
3,518.1625,3.199999999999932,194.1920021527245,60.00002350811463,0.0016019713993000828,194.79325017091185,-2.0519445619824586
3,518.2625,3.2999999999999545,200.55050954043787,60.000022888183594,0.0017163815453689701,201.15416844699624,-2.1208778431357325
3,518.3625,3.3999999999998636,206.92521368191754,60.000022888183594,0.001831067490988436,207.53041865936302,-2.1208778431357325
3,518.4625000000001,3.5,213.31657618390187,60.00001969402061,0.0019460575804883414,213.92358883494063,-2.476053051673272
3,518.5625,3.599999999999909,219.7222487709183,60.00001907348633,0.0020613438509642914,220.3332179759285,-2.5450534111970193
3,518.6625,3.699999999999932,226.14413826077396,60.00001907348633,0.0021768946451075663,226.75755196208306,-2.5450534111970193
3,518.7625,3.7999999999999545,232.58266552611659,60.00001587992658,0.0022927331677054866,233.19789418440402,-2.900161544193382
3,518.8625,3.8999999999998636,239.04017343008258,60.00001525878906,0.002408856255164754,239.65404880343462,-2.9692289792583066
3,518.9625000000001,4.0,245.5124569718452,60.00001525878906,0.002525255185817679,246.12553742284774,-2.9692289792583066
3,519.0625,4.099999999999909,252.00093376292554,60.00001206583256,0.0026419375594590056,252.61279695304086,-3.3242700338841957
3,519.1625,4.199999999999932,258.5060816798986,60.0000114440918,0.0027588811515201037,259.1145701296001,-3.393404548734242
3,519.2625,4.2999999999999545,265.0278673844124,60.0000114440918,0.0028760902593712298,265.6311029450721,-3.393404548734242
3,519.3625,4.399999999999864,271.56395938239723,60.000008251738535,0.0029935693564632853,272.16265961859625,-3.7483785249896573
3,519.4625000000001,4.5,278.11395597465844,60.00000762939453,0.0031113123499019973,278.7088780730928,-3.817580116795529
3,519.5625,4.599999999999909,284.6824635250378,60.00000443744343,0.0032293185330823726,285.26974042190864,-4.172509376023493
3,519.6625,4.699999999999932,291.2587857728256,60.000003814697266,0.0033475884095771915,291.8452527604636,-4.241755684856816
3,519.7625,4.7999999999999545,297.84760644478484,60.000003814697266,0.003466117185463472,298.43515657317124,-4.241755684856816
3,519.8625,4.899999999999864,304.4433617943907,60.000003814697266,0.003584899430464314,305.0391526353935,-4.241755684856816
3,519.9625000000001,5.0,311.0539428331387,60.000000623550484,0.0037039202464873994,311.65642768291934,-4.596595507200581
3,520.0625,5.099999999999909,317.65797516894054,60.0,0.003822722130791737,318.2615189595467,-4.665931254332752
3,520.1625,5.199999999999932,324.17892206714953,60.0,0.00393992993756002,324.777980565273,-4.665931254332752
3,520.2625,5.2999999999999545,330.5493653524479,60.0,0.004054370608105526,331.14059630142174,-4.665931254332752
3,520.3625,5.399999999999864,336.7542052373249,60.0,0.004165820335490802,337.3369230607015,-4.665931254332752
3,520.4625000000001,5.5,342.7832640845578,59.99999680985862,0.004274132733883046,343.35883871248535,-5.020659279863943
3,520.5625,5.599999999999909,348.64631521486325,59.999999375243036,0.004379343914110494,349.2083045570992,-4.735401153961925
3,520.6625,5.699999999999932,354.3293968917779,60.0,0.004481411710888998,354.88301608628313,-4.665931254332752
3,520.7625,5.7999999999999545,359.8362973262346,60.0,0.004580390471757972,360.3859882241388,-4.665931254332752
3,520.8625,5.899999999999864,365.18460833439667,60.00000318933706,0.004676602444932038,365.73511623875663,-4.311292664271112
3,520.9625000000001,6.0,370.37750970282906,60.000003814697266,0.004770068960845378,370.9316175542616,-4.241755684856816
3,521.0625,6.099999999999909,375.41964452070937,60.00000700363216,0.004860886637353924,375.9808353510697,-3.8871618132372765
3,521.1625,6.199999999999932,380.3304944982694,60.000010818128345,0.004949362420823377,380.8998456700267,-3.4630086051043634
3,521.2625,6.2999999999999545,385.1067136406916,60.00001782115727,0.0050353925424736126,385.6828641690915,-2.6843062409647134
3,521.3625,6.399999999999864,389.7562657119394,60.00002226181798,0.005118933152823625,390.32748620838305,-2.190526616533305
3,521.4625000000001,6.5,394.28322797693903,60.00002926444474,0.005199991925282594,394.8341083960493,-1.4118689722504032
3,521.5625,6.599999999999909,398.71362120175905,60.00003370550762,0.005278837026848594,399.21767057589284,-0.918044629376895
3,521.6625,6.699999999999932,403.07098567070574,60.00004070773222,0.005355744893757842,403.4935111960482,-0.13943170353609274
3,521.7625,6.7999999999999545,407.3497039037259,60.00005152425192,0.005431164637139075,407.68659151126593,1.063312073338545
3,521.8625,6.899999999999864,411.62677197081075,60.000059780414226,0.0055054638212838685,411.81738615378447,1.9813567027154402
3,521.9625000000001,7.0,415.90614341610217,60.00007059653177,0.005578890106765051,415.89963273479174,3.1840557611479783
3,522.0625,7.099999999999909,420.19477470791804,60.000082040020324,0.005651457742238337,419.93413525963336,4.4565153883760145
3,522.1625,7.199999999999932,424.5107477469734,60.00009348350888,0.005723118175218407,423.91819826500995,5.728975017018699
3,522.2625,7.2999999999999545,428.8433214412529,60.00010811351937,0.005793879864118143,427.85227143574815,7.355760206628325
3,522.3625,7.399999999999864,433.1758817870027,60.00012337150411,0.005863948826415894,431.74782496927725,9.052373044818571
3,522.4625000000001,7.5,437.5288143253529,60.00013862948885,0.00593346612238137,435.61270549860984,10.748985881594168
3,522.5625,7.599999999999909,441.7954757905195,60.00015388747359,0.006002475412490932,439.4493404528666,12.445598718369766
3,522.6625,7.699999999999932,446.19961587424194,60.00017233117594,0.006071066929757042,443.26272522498573,14.496447682057402
3,522.7625,7.7999999999999545,450.6761022113999,60.00019140365686,0.006139153341247385,447.0480210822525,16.617213728380563
3,522.8625,7.899999999999864,455.18400973075916,60.000210476137795,0.006206562431912719,450.7956575289146,18.73797977611837
3,522.9625000000001,8.0,459.7266161273581,60.00022954861872,0.006273116121841092,454.4957338331221,20.858745822441527
3,523.0625,8.099999999999909,464.3052904984527,60.00025180601293,0.00633865918278923,458.13959771048155,23.333658557377877
3,523.1625,8.199999999999932,468.90844049162564,60.00027469299005,0.00640310957466914,461.72270531994843,25.878577814663245
3,523.2625,8.299999999999955,473.5129604604041,60.00029757996715,0.006466343267095961,465.23816530073117,28.423497069119318
3,523.3625,8.399999999999864,478.12861772850255,60.00032365125431,0.006528214744488666,468.67786490097774,31.322495936647403
3,523.4625000000001,8.5,482.75581552659696,60.00034716861864,0.006588824008020154,472.04740444213485,33.9375111503367
3,523.5625,8.599999999999909,487.39411550892453,60.00037323950364,0.006648404773755351,475.3597416494409,36.83646529942268
3,523.6625,8.699999999999932,492.03656950294265,60.00040312468374,0.006706637010077684,478.5970742351376,40.1595502995425
3,523.7625,8.799999999999955,496.4988123947192,60.000430457147495,0.006762774888184359,481.7179821538482,43.19878579973518
3,523.8625,8.899999999999864,501.0897075670523,60.00046034192544,0.006816554635293403,484.70776350191466,46.521826079998256
3,523.9625000000001,9.0,505.6877223258125,60.00049085789492,0.006868016115015675,487.5686485697866,49.9150517549641
3,524.0625,9.099999999999909,510.245923597332,60.0005213738644,0.0069170612269187715,490.2951880353837,53.30827742992994
3,524.1625,9.199999999999932,514.7694492477848,60.00055188983388,0.006963896762120592,492.8988790588782,56.701503104895785
3,524.2625,9.299999999999955,519.2504417496253,60.000582405803364,0.00700812642006243,495.357688681984,60.094728779861626
3,524.3625,9.399999999999864,523.6893576262572,60.00061610407209,0.007049848197371534,497.6770414838625,63.84181047427434
3,524.4625000000001,9.5,528.0866010011501,60.000650434537754,0.0070888934861494755,499.84758252368994,67.65918935878774
